country,t,outp,outpd%,outptt%
WSM,2004,18.55361093,0.611368092,0.265108168
WSM,2005,23.47787859,0.632686671,0.252239517
WSM,2006,25.90985662,0.630585053,0.251522402
WSM,2007,29.86152885,0.622955842,0.256799718
WSM,2008,34.34778733,0.619512539,0.25432966
YEM,1990,292.7555648,0.729346204,0.204092321
YEM,1991,322.5200413,0.650823218,0.262658538
YEM,1992,349.6297232,0.640183306,0.267804168
YEM,1993,428.7937144,0.678870138,0.242129592
YEM,1994,481.1457845,0.779588231,0.164876877
YEM,1995,231.9491415,0.812291099,0.136401228
YEM,1996,188.9883786,0.78014762,0.156324667
YEM,1997,189.6308617,0.77651241,0.157098
YEM,1998,193.5431132,0.798031062,0.141931219
YEM,1999,244.6645701,0.80251929,0.140335517
YEM,2000,325.6642989,0.790026132,0.148320865
YEM,2001,342.7323556,0.799572881,0.142140034
YEM,2002,375.5077851,0.797538368,0.143865219
YEM,2003,420.9824938,0.786263528,0.148309856
YEM,2004,498.2371863,0.77689065,0.150330246
YEM,2005,618.0132309,0.769453889,0.152884129
YEM,2006,804.6165996,0.773706574,0.147947748
YEM,2007,937.3751442,0.776416243,0.147304163
YEM,2008,1099.402883,0.771381641,0.149075671
ZAF,1990,4929.556761,0.632007541,0.254729133
ZAF,1991,5194.225895,0.625110314,0.264427673
ZAF,1992,5695.365657,0.60325249,0.274473896
ZAF,1993,5670.644077,0.598247053,0.281745165
ZAF,1994,5902.382268,0.595817291,0.278086207
ZAF,1995,6968.882517,0.582147184,0.279749174
ZAF,1996,6970.267366,0.562973713,0.291601108
ZAF,1997,7237.068459,0.566090723,0.288717605
ZAF,1998,7093.983461,0.57141319,0.286021439
ZAF,1999,7043.902175,0.569173191,0.288536456
ZAF,2000,6576.611929,0.538570153,0.300965319
ZAF,2001,6109.952601,0.514663727,0.314964009
ZAF,2002,6155.985855,0.504496969,0.318500208
ZAF,2003,8418.754865,0.521871966,0.310740154
ZAF,2004,10799.09133,0.532745165,0.300849555
ZAF,2005,12138.20198,0.534712648,0.297562793
ZAF,2006,13651.65968,0.518503364,0.298436915
ZAF,2007,15553.39443,0.505898402,0.301058278
ZAF,2008,15913.78457,0.479201261,0.309547344
ZMB,1990,149.54823,0.746744119,0.192596938
ZMB,1991,134.0037933,0.751067654,0.190114042
ZMB,1992,133.6994362,0.691775583,0.229704468
ZMB,1993,128.73652,0.696369862,0.22591264
ZMB,1994,132.6724942,0.70306969,0.216289855
ZMB,1995,137.3308175,0.67254417,0.232798154
ZMB,1996,131.3508644,0.667201185,0.236289776
ZMB,1997,154.6382632,0.659625442,0.240638629
ZMB,1998,132.5283315,0.6497401,0.246969834
ZMB,1999,128.6791283,0.650696536,0.247691201
ZMB,2000,129.0643421,0.64794238,0.243931963
ZMB,2001,141.9710127,0.642754188,0.245119451
ZMB,2002,144.0187778,0.64884316,0.240815129
ZMB,2003,168.1060105,0.651640318,0.241486579
ZMB,2004,220.353939,0.612847326,0.263152272
ZMB,2005,291.8910448,0.65304506,0.239342613
ZMB,2006,433.266627,0.638434233,0.244071669
ZMB,2007,459.2524987,0.617039141,0.254405594
ZMB,2008,581.653464,0.66884332,0.224297708
ZWE,1990,169.760883,0.710180184,0.22510753
ZWE,1991,187.5438722,0.683580724,0.24229711
ZWE,1992,204.210389,0.625466238,0.276830623
ZWE,1993,192.5570955,0.601940542,0.293010007
ZWE,1994,204.3664805,0.594121593,0.295062941
ZWE,1995,230.977264,0.579137057,0.298437046
ZWE,1996,215.1633357,0.579455548,0.297115411
ZWE,1997,240.1623588,0.583950976,0.292384145
ZWE,1998,188.1988084,0.515298951,0.331248555
ZWE,1999,228.3949467,0.528165695,0.325438639
ZWE,2000,320.8054358,0.522379244,0.32517322
ZWE,2001,295.9253493,0.530484022,0.314930009
ZWE,2002,328.8679745,0.53446024,0.312843756
ZWE,2003,356.7630205,0.493941818,0.334952364
ZWE,2004,441.297458,0.45239883,0.357887328
ZWE,2005,508.6012291,0.447158109,0.364256663
ZWE,2006,571.8272164,0.408607536,0.378612951
ZWE,2007,696.7587563,0.3896313,0.383665705
ZWE,2008,840.916107,0.466430884,0.342768827
