country,t,s1,s2,s6,s10,s19,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,democracy_diff,avgs1,avgs2,avgs6,avgs10,avgs19,outp,gross_output,trans_outp_p
BEN,1994,0.005234323,0.012231863,0.002430155,0.015607719,0.005246341,0.0,7,-0.001234493,0.08610347,0.039042458,0.17706619,0.008,-0.095670156,0.007871999,0.005544,0.007905,0.0,0.0,0.000442952,0.000442948,0.002074868,-0.006076477,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,126.9344987,2587.384002,0.04905901
BFA,1994,0.001485261,0.003318378,0.000470788,0.004629849,-5.02e-05,0.0,7,-0.021172458,0.09166456,0.03554058,0.17706619,0.0025,-0.095670156,0.007377,0.005798,0.007228,0.0,0.0,0.000354074,0.000354074,0.002074868,-0.035859883,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,116.662714,3457.394029,0.033742962
BGD,1994,6.43e-05,0.000342111,7.17e-06,0.00023561,6.98e-05,0.0,7,0.01928622,0.11708617,0.0681145,0.17487785,0.008,-0.095670156,0.000454,0.00209,0.000925,0.01,0.0,0.000209317,0.000209324,0.005665898,0.005439531,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,2052.181407,57383.99453,0.035762261
BGR,1994,0.003071314,0.00100552,0.005866618,0.025959549,0.003195188,0.0,7,0.028789869,0.09030416,0.04324948,0.1747447,0.009,0.03010621,0.004021,0.005965,0.003031,0.0,0.0,-0.000105433,-0.000105433,0.000550196,0.005720651,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,1066.380436,24574.9337,0.043393014
BHR,1994,-0.000150309,-0.001442891,-0.000335721,-0.004024232,-0.000834415,0.0,7,-0.02823295,0.0632507,0.06733038,0.17487785,0.0005,-0.095670156,0.005021,0.005528,0.004344,0.01,0.0,0.00026124,0.000261247,0.005665898,-0.050623834,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,455.9598847,10542.50049,0.043249691
BHS,1994,0.00133455,0.000705899,5.31e-05,0.006131031,0.001950976,0.0,7,,,,0.17707783,,-0.095670156,0.004228,0.006815,0.001855,0.01,0.0,,,0.00292021,,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,252.0860816,6061.15605,0.041590429
BIH,1994,0.0012167,0.002593836,0.002711701,0.013826074,0.00114598,,7,0.07317208,0.08238797,0.043044448,0.1747447,0.005,0.041026432,0.0063,0.006851,0.006751,,0.0,-0.000439428,-0.000439432,0.000550196,0.010344438,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,300.3356312,5746.536937,0.052263761
BLR,1994,0.000541975,0.000397818,0.000490653,0.002079768,0.000404993,0.0,7,-0.115964994,0.092338614,0.038982484,0.1747447,0.0085,,0.003222,0.006116,0.004666,0.0,0.0,-1.17e-05,-1.17e-05,0.000550196,-0.15073916,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,27.81012892,609.2964907,0.045643015
BLZ,1994,-4.81e-05,-0.000631852,-0.002969188,0.00214456,-0.002419924,0.0,7,,,,0.17707783,,0.013083329,0.007015,0.005813,0.006303,0.01,0.0,,,0.00292021,,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,54.42531543,941.8887775,0.057783166
BMU,1994,-0.001198313,-0.003529889,-0.001693957,-0.003255132,-0.001059294,0.0,7,,,,0.16842125,,,,0.007112,,0.01,0.0,,,-0.001392573,,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,154.2392915,3849.08774,0.040071649
BOL,1994,0.000255338,9.47e-06,-0.00012033,0.000517171,0.000510422,0.0,7,0.024645735,0.08883917,0.018951446,0.17707783,0.0095,0.035807375,0.007396,0.002085,0.00224,0.0,0.0,0.000225671,0.000225674,0.00292021,0.0151203,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,1032.65334,10814.51774,0.095487692
BRA,1994,6.09e-05,6.42e-05,0.000124546,-0.001015625,0.000163845,0.0,7,0.04547751,0.11989265,0.029465735,0.17707783,0.009,0.011314021,0.005408,0.006054001,0.000468,0.0,0.0,0.00015679,0.000156797,0.00292021,0.023143249,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,36941.77343,1880149.172,0.01964832
BRB,1994,0.000130033,0.000890995,0.000134638,0.002172772,0.000293465,0.0,7,,,,0.17707783,,-0.095670156,0.001423,0.006934,0.000926,0.01,0.0,,,0.00292021,,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,231.2639265,4203.045303,0.055022944
BRN,1994,5.67e-05,-0.00029085,4.82e-05,0.001871909,-0.000218346,0.0,7,,,,0.17487785,,,0.005416,0.004404,0.003438,0.01,0.0,,,0.005665898,,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,384.0073227,9790.206254,0.039223619
BTN,1994,0.00055222,0.002829906,-0.000521849,0.001599256,-0.000416551,0.0,7,,,,0.17487785,0.0,0.045464814,0.00605,0.003787,0.006056,0.01,0.0,,,0.005665898,,,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,23.08469871,459.1556691,0.05027641
BWA,1994,0.00085225,0.000157271,0.000151291,0.001966013,3.29e-05,0.0,7,0.002968419,0.072680056,0.008957613,0.17706619,0.0085,-0.095670156,0.004102,0.005986,0.00411,0.01,0.0,0.000314146,0.000314142,0.002074868,-0.044567764,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,214.1236081,6780.644135,0.031578653
CAF,1994,0.001375013,0.009771172,0.000947062,0.006492556,0.00089664,0.0,7,0.0358168,0.08150974,0.017164528,0.17706619,0.0075,0.014816046,0.008295001,0.007916,0.008334,0.0,0.0,0.000289142,0.000289138,0.002074868,0.041443408,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,85.56917247,1656.206956,0.051665749
CAN,1994,0.001914709,0.001765088,0.000616962,0.025178954,0.001556235,0.0,7,0.034595136,0.102864005,0.011710843,0.16842125,0.01,0.027343675,0.007124,0.006958,0.005772,0.01,0.0,0.000129715,0.000129711,-0.001392573,0.013580339,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,51755.42996,2041127.501,0.025356294
CHE,1994,0.000484529,0.000484317,5.82e-05,0.000209257,0.000426345,0.0,7,0.002664346,0.088698946,0.051867817,0.1747447,0.01,0.04203199,0.005314,0.006083,0.005441,0.0,0.0,7.95e-05,7.95e-05,0.000550196,-0.015760079,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,15070.00946,425328.2932,0.035431477
CHL,1994,-0.000456535,1.62e-05,-4.26e-05,0.007001497,0.000241223,0.0,7,0.06251331,0.09546884,0.029284121,0.17707783,0.009,0.040535226,0.001861,0.003841,0.001871,0.0,0.0,0.00015258,0.000152577,0.00292021,0.042592365,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,7372.409775,97273.82693,0.075790272
CHN,1994,0.000951608,0.001623446,0.001833395,0.00468708,0.002142411,0.0,7,0.08773929,0.13991004,0.04850399,0.17487785,0.0015,0.036216706,0.001538,0.006643,0.001327,0.0,0.0,0.000113025,0.000113025,0.005665898,0.045056473,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,35102.51576,2805150.771,0.012513593
CIV,1994,0.003805952,0.000838944,0.001470939,0.007542477,0.00297047,0.0,7,-0.016838761,0.09573588,0.038115367,0.17706619,0.002,-0.009162908,0.008204,0.007551,0.007842001,0.0,0.0,0.00036785,0.00036785,0.002074868,-0.018708821,0.333333333,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,588.5677106,14678.41113,0.040097508
CMR,1994,0.002225541,0.001465207,0.001669803,0.009966084,0.001676189,0.0,7,-0.05032457,0.09492821,0.03341281,0.17706619,0.003,0.028735647,0.008635,0.007338,0.008898,0.0,0.0,0.000262529,0.000262532,0.002074868,-0.0613075,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,660.305614,13738.91321,0.048060979
COD,1994,0.001190088,0.001989634,0.000880898,0.012485259,0.002529135,0.0,7,-0.0705129,0.10702941,0.029764634,0.17706619,0.005,0.014350845,0.008747,0.007021,0.008705,0.0,0.0,0.000333592,0.000333587,0.002074868,-0.058107372,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,976.7900176,24447.43967,0.039954696
COG,1994,0.001292922,0.00383979,0.00159633,0.018621964,0.006915496,0.0,7,-0.085053295,0.07851775,0.020184271,0.17706619,0.0075,-0.095670156,0.008747,0.006642,0.006871,0.0,0.0,0.000321642,0.000321638,0.002074868,-0.09638153,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,208.0564148,4407.770216,0.047202192
COL,1994,-0.000292626,-0.000429924,-0.000326884,-0.00091989,-0.000479229,0.0,7,0.042304374,0.10483102,0.03537377,0.17707783,0.0095,0.03613617,0.006014,0.001478,0.000193,0.0,0.0,0.000196554,0.000196561,0.00292021,0.023763556,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,8833.093623,155995.787,0.056623924
CPV,1994,0.000242661,0.001476831,0.000407884,0.004244263,0.000125184,0.0,7,0.04925391,0.059210125,0.04526502,0.17706619,,0.028154088,0.004174,0.000766,,0.0,0.0,0.000154953,0.000154953,0.002074868,0.016207837,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,48.55283624,953.189776,0.050937219
CRI,1994,0.000679265,-0.001709043,0.000200547,0.00157122,4.26e-05,0.0,7,0.020902585,0.08106089,0.041809518,0.17707783,0.01,0.031000923,0.002368,0.00241,0.000489,0.0,0.0,0.00021439,0.00021439,0.00292021,-0.000415809,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,854.3904922,21024.46873,0.040637911
CUB,1994,-0.000125456,-0.000505769,-4.06e-05,-0.000254721,-0.000611154,0.0,7,0.015662787,0.09288505,0.045802362,0.17707783,0.0015,,0.005908,0.005059,,0.0,0.0,4.26e-05,4.26e-05,0.00292021,0.00079688,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,1671.391037,45569.58714,0.036677774
CYM,1994,-0.000142359,-0.000699374,-1.31e-05,0.020648488,-6.43e-05,0.0,7,,,,0.17707783,,,,,,,0.0,,,0.00292021,,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,107.2601685,2549.584928,0.042069659
CYP,1994,-3.05e-05,0.000139424,-4.59e-05,0.000891471,0.000391131,0.0,7,,,,0.17487785,0.01,0.021972246,0.000939,0.003962,0.003962,0.01,0.0,,,0.005665898,,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,461.7598353,12189.48987,0.037881801
CZE,1994,-0.000273536,-0.000383057,-0.000465118,-0.002577897,-0.000333749,0.0,7,0.021825561,0.09242824,0.0489544,0.1747447,0.01,,0.003222,0.006591,0.003233,,0.0,3.61e-06,3.61e-06,0.000550196,0.000227235,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,6803.820342,116133.858,0.058586018
DEU,1994,0.000561031,0.001470221,0.00061655,0.000969908,0.000384721,0.0,7,0.02301681,0.11307304,0.05451594,0.1747447,0.01,0.006931472,0.001682,0.006571,0.001642,0.0,0.0,3.47e-05,3.47e-05,0.000550196,-0.001762223,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,147291.1985,7289011.528,0.020207294
DJI,1994,-0.000842961,-0.001798,-0.000104884,-0.00112553,-0.000399317,0.0,7,-0.032358382,0.059978142,0.0286319,0.17706619,0.0015,0.013609766,0.007962,0.000435,0.006558,0.0,0.0,0.000233483,0.000233484,0.002074868,-0.030230714,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,76.03304641,1131.443162,0.067200058
DNK,1994,0.000867062,0.000836147,0.001221367,0.002475842,0.000198775,0.0,7,0.051764067,0.08557491,0.04810484,0.1747447,0.01,-0.095670156,0.000819,0.002333,0.001049,0.0,0.0,3.31e-05,3.31e-05,0.000550196,0.030318782,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,15885.64122,500442.6109,0.031743183
DOM,1994,0.000549951,-3.88e-05,0.000286757,0.002430146,8.22e-05,0.0,7,0.025723495,0.08937875,0.05058789,0.17707783,0.0075,0.027972814,0.004294,0.003118,0.000395,0.0,0.0,0.000166848,0.000166848,0.00292021,-0.001078764,-0.0625,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,872.6574256,24583.78268,0.03549728
DZA,1994,0.000882304,0.000810382,0.001325641,0.013400363,0.001479991,,7,-0.030793745,0.10222722,0.024471354,0.17706619,0.0015,0.027536606,0.003394,9.1e-05,0.004427,0.0,1.0,0.000222296,0.000222294,0.002074868,-0.049425326,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,2888.2008,74724.9369,0.038651097
ECU,1994,-0.00061959,-0.000320741,-0.000243156,0.000425491,-0.000224849,0.0,7,0.019440778,0.09306832,0.03683392,0.17707783,0.0095,0.03637586,0.00655,0.001417,0.001308,0.0,0.0,0.000237986,0.000237986,0.00292021,0.002157925,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,2714.463313,31342.57467,0.086606265
EGY,1994,-0.000128941,-0.000245194,-0.000140008,-0.001163409,-0.000357741,0.0,7,0.017789451,0.11034562,0.041313667,0.17706619,0.002,0.0,0.001836,0.001979,0.000237,0.0,0.0,0.000213325,0.000213321,0.002074868,-0.007252384,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,3302.584614,103918.5414,0.031780514
ERI,1994,-0.00017967,0.000532745,5.69e-06,0.000377341,-0.000597337,0.0,7,,,,0.17706619,0.002,,0.006524,0.004253,0.00653,,0.0,,,0.002074868,,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,79.0042137,1440.630553,0.054840024
ESP,1994,0.001582237,0.004858625,0.000435143,0.007943007,0.000587342,0.0,7,0.02219702,0.10588879,0.043751873,0.1747447,0.01,0.030726934,0.004165,0.004514,0.004132,0.0,0.0,1.6e-05,1.6e-05,0.000550196,-0.00467908,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,39626.28285,1802430.324,0.021984918
EST,1994,0.003244019,0.005090979,0.004817664,0.014021204,0.005187126,0.0,7,1.92e-05,0.07291339,0.035252444,0.1747447,0.008,,0.005062,0.004985,0.004944,0.0,0.0,-0.000161484,-0.000161484,0.000550196,-0.03700939,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,982.0194479,8580.292742,0.114450576
ETH,1994,0.04139905,0.131970329,0.303721667,0.518002011,0.096985826,0.0,7,,,,0.17706619,0.0055,0.042541932,0.007235,0.006249,0.008072999,0.0,0.0,,,0.002074868,,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,22.42809359,257.2293581,0.087191034
FIN,1994,0.000428865,0.001386497,0.000334739,0.001593052,0.000290879,0.0,7,0.03502053,0.085342556,0.028156731,0.1747447,0.01,-0.017719569,0.001315,0.002531,0.001412,0.0,0.0,4.18e-05,4.18e-05,0.000550196,0.006565297,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,10632.85298,368094.5797,0.028886198
FJI,1994,0.000155296,-0.002105747,-0.0003439,-9.02e-05,-0.000384686,0.0,7,,,,0.17706968,0.0075,-0.009162908,0.005479,0.005682,0.005479,0.01,0.0,,,0.002081454,,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,211.6856941,3901.444602,0.054258285
GAB,1994,0.00198161,0.002644258,0.002273085,0.011029674,0.002373445,0.0,7,0.009516179,0.06947756,0.013960875,0.17706619,0.003,-0.026592601,0.00769,0.006674,0.007821,0.0,1.0,0.000269271,0.000269271,0.002074868,0.001907283,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,474.3521163,9233.961582,0.05137038
GBR,1994,0.001067033,0.000306818,0.001003541,0.004491995,0.000299993,0.0,7,0.04093106,0.10971855,0.054846138,0.1747447,0.01,-0.002231435,0.001211,0.006944,0.000532,0.01,0.0,3.19e-05,3.19e-05,0.000550196,0.021816842,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,105950.208,3881925.232,0.027293212
GEO,1994,0.000916871,0.016645226,0.000537272,9.84e-05,0.003590555,,7,-0.08181197,0.08541068,0.042968675,0.17487785,0.007,0.041075896,0.004923,0.006543,0.004749,0.0,0.0,-0.000244617,-0.000244617,0.005665898,-0.08307025,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,753.7052325,14183.18652,0.053140754
GHA,1994,0.001343826,0.001058461,0.000665092,0.004867923,0.000597411,0.0,7,0.003415369,0.097590655,0.043169077,0.17706619,0.0045,-0.095670156,0.006733,0.007987,0.006731,0.01,0.0,0.000290923,0.000290923,0.002074868,-0.004373429,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,555.2305949,12906.16997,0.043020555
GIN,1994,8.72e-05,0.001089181,8.21e-05,-0.000793064,-0.000216864,0.0,7,0.00820949,0.08883153,0.03378403,0.17706619,0.0025,0.011631508,0.007389,0.002649,0.007725,0.0,0.0,0.000310451,0.000310447,0.002074868,-0.004703201,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,337.223392,7246.319223,0.046537198
GMB,1994,7.9e-05,0.000453284,0.000221808,-0.000179956,-0.001027382,0.0,7,-0.001040648,0.070099175,0.047073323,0.17706619,0.0015,-0.095670156,0.007864,0.00097,0.008076,0.01,0.0,0.00038337,0.00038337,0.002074868,-0.012343494,-0.833333333,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,58.59173716,1569.949424,0.03732078
GRC,1994,0.000150032,0.000886188,0.000232756,0.000459414,5.31e-05,0.0,7,0.015420797,0.092524245,0.043787554,0.1747447,0.01,0.0308191,0.001576,0.00153,0.0003,0.0,0.0,4.5e-05,4.5e-05,0.000550196,-0.013086307,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,8312.222349,334539.5018,0.024846759
GRL,1994,5e-05,0.000100152,-0.000310205,-0.004247984,-0.001488585,0.0,7,,,,0.16842125,,,,0.004592,0.002188,0.0,0.0,,,-0.001392573,,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,233.4414169,2084.561233,0.111985877
GTM,1994,-0.00087174,-0.000967064,8.89e-05,0.001010599,-0.000504306,0.0,7,0.013734367,0.09187993,0.045018878,0.17707783,0.0065,0.037400477,0.005122,0.003753,0.004586,0.0,0.0,0.000265278,0.000265274,0.00292021,-0.002090262,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,1074.375618,23814.454,0.045114434
GUY,1994,-0.000376602,-0.000289481,-0.000256618,-0.003209119,-0.000793465,0.0,7,,,,0.17707783,0.008,0.008329091,0.006195,0.007875999,0.000688,0.01,0.0,,,0.00292021,,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,8316.938136,188347.4184,0.044157431
HKG,1994,0.000131741,-0.002336415,0.000228984,-0.001403538,0.001062933,0.0,7,0.031741783,0.08710667,0.086695254,0.17487785,,-0.095670156,0.00062,0.004191,0.002128,0.01,0.0,0.000221267,0.000221275,0.005665898,-0.015881788,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,13161.96743,503975.7665,0.02611627
HND,1994,0.003918828,0.002491116,0.00126159,0.004642888,0.004534602,0.0,7,-0.047530632,0.085915826,0.03874067,0.17707783,0.008,0.03966511,0.001867,0.002357,0.000553,0.0,0.0,0.000294894,0.000294894,0.00292021,-0.053613517,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,378.5335243,8686.211026,0.04357867
HRV,1994,-0.000806036,-0.005445588,-0.003671931,-0.009092326,-0.002232189,0.0,7,0.05310278,0.084143154,0.04381598,0.1747447,0.0035,,0.00369,0.004447,0.000763,,0.0,5.58e-05,5.58e-05,0.000550196,0.025952056,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,1313.775684,33831.21143,0.038833244
HTI,1994,-0.001043704,-0.003297891,-0.000773534,-0.005360739,-0.001428954,0.0,7,-0.10176241,0.08824825,0.055084594,0.17707783,0.0085,0.027343675,0.00095,0.004704,,0.0,0.0,0.0002065,0.000206497,0.00292021,-0.096087255,4.666666667,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,178.6765841,3986.338946,0.044822226
HUN,1994,0.000403144,0.000731583,0.000809737,0.016153448,-0.000445713,0.0,7,0.031098433,0.092411324,0.047156554,0.1747447,0.01,-0.095670156,0.001522,0.005244,0.000297,0.0,0.0,-1.58e-05,-1.58e-05,0.000550196,0.005657198,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,3984.799045,86589.07418,0.046019652
IDN,1994,0.000304703,0.001041259,0.0012052,0.00180223,0.001235032,0.0,7,0.058403805,0.12162927,0.046528026,0.17487785,0.0015,0.023513753,0.007351,0.00234,0.00768,0.0,1.0,0.000165351,0.000165347,0.005665898,0.03206805,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,19526.59929,341593.4719,0.057163268
IND,1994,3.84e-05,0.000336252,-0.00081989,0.003379298,0.001196513,0.0,7,0.05318107,0.13711455,0.057140652,0.17487785,0.009,0.025572272,0.004182,0.00326,0.008069,0.01,0.0,0.000181764,0.000181776,0.005665898,0.034494705,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,53206.56004,1134070.036,0.046916468
IRL,1994,0.002253528,0.003929289,0.006050335,0.021089809,0.005736519,0.0,7,0.05250181,0.0818745,0.039549388,0.1747447,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,4.79e-05,4.79e-05,0.000550196,0.02263507,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,4628.483031,222727.8084,0.020780894
IRN,1994,-0.001102951,-0.003248814,-0.000219937,-0.005427477,-0.000482051,0.0,7,0.022489937,0.1100511,0.03605101,0.17487785,0.002,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,4.98e-06,4.98e-06,0.005665898,-0.005999999,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,19728.38657,184537.402,0.106907252
IRQ,1994,0.000103643,0.000958609,-0.002502604,-0.003744651,-0.000186376,0.0,7,-0.07808404,0.09850588,0.037817873,0.17487785,0.0005,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.000302263,0.000302266,0.005665898,-0.08517425,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,368.3432785,10369.9724,0.035520179
ISL,1994,0.00050396,-0.000685502,0.000184822,0.004315537,0.000930606,0.0,7,,,,0.1747447,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,0.000550196,,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,556.3198875,11968.6095,0.046481581
ISR,1994,3.05e-06,-0.000478473,0.000759796,-0.006114586,0.00047792,0.0,7,0.0488442,0.08551567,0.055394694,0.17487785,0.0095,0.005306283,0.003436,0.003469,0.005525,0.01,0.0,0.000348195,0.000348195,0.005665898,0.015651073,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,7197.026776,149958.0515,0.0479936
ITA,1994,0.000343151,0.001070976,0.001148289,0.006297347,0.000707059,0.0,7,0.019344805,0.1095395,0.052703023,0.1747447,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,0.0,2.67e-05,2.67e-05,0.000550196,-0.006284239,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,119210.5917,3984288.593,0.02992017
JAM,1994,0.003366722,0.001879811,0.000409541,0.003921964,0.001795276,0.0,7,0.006728596,0.07798468,0.054160558,0.17707783,0.0095,0.010296194,0.004129,0.00616,0.001098,0.01,0.0,0.000121392,0.000121392,0.00292021,-0.012971595,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,534.1251955,11211.0711,0.047642655
JOR,1994,-0.000790831,-0.002452513,-0.000489426,-0.002876226,-0.003661052,0.0,7,0.024577808,0.08314364,0.037928905,0.17487785,0.004,0.026532419,0.005926,0.000659,0.000396,0.0,0.0,0.000242621,0.000242624,0.005665898,0.000451837,0.0,0.000660969,0.001067987,0.002351244,0.005175913,0.000962279,536.7771857,13162.74598,0.040780031
