country,t,outp,gross_output,trans_outp_p
MYS,1990,4034.523392,82445.01969,0.048935926
MYS,1991,4446.998479,102982.6356,0.043182022
MYS,1992,4818.690256,127741.5222,0.037722192
MYS,1993,5343.240898,141561.2245,0.037745088
MYS,1994,6134.29151,161490.4699,0.037985471
MYS,1995,7056.385523,436853.159,0.016152763
MYS,1996,11734.51063,549621.0955,0.021350182
MYS,1997,11566.25575,540227.6703,0.021409965
MYS,1998,8786.045669,392962.4974,0.022358484
MYS,1999,9648.487524,431362.9985,0.022367444
MYS,2000,10878.32199,506803.7444,0.021464565
MYS,2001,10788.45246,493305.2881,0.021869728
MYS,2002,11531.84417,531931.3021,0.021679198
MYS,2003,12972.36204,587313.037,0.022087645
MYS,2004,15628.26458,681053.4663,0.022947192
MYS,2005,17467.81298,771937.3531,0.022628537
MYS,2006,20413.68321,878729.2869,0.023230913
MYS,2007,24264.72949,1047280.3,0.023169279
MYS,2008,28685.54929,1242907.286,0.023079396
NAM,1990,166.9356084,5090.602428,0.032792898
NAM,1991,186.5853455,5482.480445,0.034033016
NAM,1992,214.8279154,6148.990975,0.0349371
NAM,1993,219.6641516,6083.618637,0.036107482
NAM,1994,244.5392574,6703.680119,0.03647836
NAM,1995,269.8318683,7335.594941,0.036783911
NAM,1996,273.7897096,7349.2457,0.037254124
NAM,1997,286.5362406,7595.39638,0.037724988
NAM,1998,271.884105,7125.990327,0.03815387
NAM,1999,267.1001638,7082.776829,0.037711221
NAM,2000,273.3338192,7087.523576,0.03856549
NAM,2001,250.4492943,6657.642818,0.037618313
NAM,2002,237.3719058,6205.113894,0.038254238
NAM,2003,363.3455969,9329.477951,0.038945973
NAM,2004,469.1576616,11940.60373,0.03929095
NAM,2005,518.106445,13058.2586,0.039676534
NAM,2006,580.093928,14404.27504,0.040272345
NAM,2007,660.3802188,16464.20202,0.040110065
NAM,2008,684.4569456,16813.98063,0.040707609
NCL,1990,198.9962936,4851.170012,0.041020268
NCL,1991,204.0809538,4973.761377,0.041031513
NCL,1992,226.1475796,5537.043807,0.040842657
NCL,1993,224.4338487,5446.882073,0.041204095
NCL,1994,244.1737005,5885.497988,0.041487348
NCL,1995,291.3580812,7033.494581,0.04142437
NCL,1996,287.1383605,6975.992935,0.041160931
NCL,1997,277.0248611,6631.955274,0.04177122
NCL,1998,271.8737667,6664.225214,0.040796005
NCL,1999,283.4780693,6866.34756,0.041285133
NCL,2000,271.374919,6462.790501,0.041990363
NCL,2001,266.4864054,6364.140483,0.041873118
NCL,2002,295.3326408,7055.59513,0.041857935
NCL,2003,388.2732379,9258.051923,0.041938978
NCL,2004,471.2091388,11059.5478,0.042606547
NCL,2005,504.9448498,11979.37571,0.042151182
NCL,2006,576.3099902,13810.64553,0.041729403
NCL,2007,709.9623858,17115.19205,0.041481415
NCL,2008,738.3012059,18335.30498,0.040266644
NER,1990,123.9247913,3582.237421,0.034594243
NER,1991,120.8982062,3444.395525,0.035099978
NER,1992,116.4007499,3305.178526,0.035217689
NER,1993,102.7749117,2900.986596,0.035427572
NER,1994,74.87828773,2026.974581,0.036940911
NER,1995,97.71645462,2572.717783,0.037981801
NER,1996,98.81170312,2612.405387,0.037824031
NER,1997,101.1630849,2721.957666,0.037165561
NER,1998,99.84989571,2828.919425,0.035296126
NER,1999,97.54066879,2702.409005,0.03609397
NER,2000,111.4219472,2869.344577,0.038831846
NER,2001,109.6847482,2851.107035,0.038470933
NER,2002,120.8311009,3128.65674,0.03862076
NER,2003,153.8179152,4048.882034,0.037990219
NER,2004,178.1593139,4596.746328,0.0387577
NER,2005,216.4257775,5527.195234,0.039156528
NER,2006,271.4987505,6630.350509,0.040947873
NER,2007,287.7027994,7090.764497,0.040574299
NER,2008,394.8877895,9611.210905,0.041086164
NGA,1990,1543.319158,45357.48223,0.03402568
NGA,1991,1619.109533,46527.88789,0.03479869
NGA,1992,1673.810965,47091.21248,0.035544019
NGA,1993,1723.99194,49280.48633,0.034983257
NGA,1994,1860.362851,53045.29412,0.035071214
NGA,1995,2478.180222,156862.3571,0.015798438
NGA,1996,2972.279052,177433.9652,0.016751466
NGA,1997,3178.023052,187563.4646,0.016943721
NGA,1998,2759.082875,177436.8556,0.015549661
NGA,1999,2065.552749,153564.4052,0.013450726
NGA,2000,2564.468929,183414.8414,0.013981796
NGA,2001,2711.101367,198353.1096,0.013668056
NGA,2002,2878.008224,242187.5913,0.011883384
NGA,2003,3496.429521,275855.9572,0.012674838
NGA,2004,3890.279472,338648.4284,0.011487664
NGA,2005,4871.95318,436095.5244,0.011171757
NGA,2006,6195.663192,574945.9291,0.01077608
NGA,2007,7635.683559,686188.8246,0.011127671
NGA,2008,8858.315229,827129.5024,0.010709708
NIC,1990,221.6809537,5818.747903,0.038097707
NIC,1991,211.5525858,5576.774031,0.037934581
NIC,1992,224.5750891,5925.58419,0.037899232
NIC,1993,210.3885639,5654.123714,0.037209756
NIC,1994,193.0077887,5180.680478,0.037255297
NIC,1995,228.7057811,5893.28487,0.038807861
NIC,1996,257.5881923,6498.862947,0.039635886
NIC,1997,267.1030005,6666.619046,0.040065736
NIC,1998,303.8333676,7407.325408,0.041017959
NIC,1999,319.1078764,7794.570501,0.040939764
NIC,2000,330.4675772,8044.139574,0.041081781
NIC,2001,328.9646913,8210.627288,0.04006572
NIC,2002,324.151618,8110.147472,0.039968647
NIC,2003,366.5046287,8976.35378,0.040830012
NIC,2004,425.3741651,10248.45215,0.041506186
NIC,2005,490.3635824,11685.30869,0.04196411
NIC,2006,531.5120173,12684.98434,0.041900881
NIC,2007,608.3324021,14370.04671,0.042333363
NIC,2008,734.6162951,17224.19345,0.042650258
NLD,1990,23001.32932,1162340.928,0.019788798
NLD,1991,23792.86144,1200626.779,0.019817034
NLD,1992,26531.67568,1328485.076,0.019971377
NLD,1993,25658.70476,1280481.118,0.020038331
NLD,1994,27607.96552,1378343.431,0.020029816
NLD,1995,33026.89228,3256262.447,0.010142577
NLD,1996,33016.26389,3276459.91,0.01007681
NLD,1997,30836.74553,3049311.435,0.010112691
NLD,1998,32145.67662,3174745.221,0.010125435
NLD,1999,32906.0476,3245477.001,0.010139048
NLD,2000,31134.49109,3878398.027,0.008027668
NLD,2001,31965.07333,3209556.835,0.009959342
NLD,2002,34571.58187,3458915.291,0.00999492
NLD,2003,43051.16501,4225631.298,0.010188103
NLD,2004,49363.53638,4834562.299,0.010210549
NLD,2005,52182.64772,5095146.035,0.010241639
NLD,2006,57157.60237,5486609.993,0.010417654
NLD,2007,66951.21325,6372825.268,0.010505735
NLD,2008,75841.63061,7212211.526,0.010515725
NOR,1990,19680.01688,206475.9041,0.095313867
NOR,1991,20304.81209,212981.3851,0.095336088
NOR,1992,21703.16443,229175.3355,0.094701135
NOR,1993,20903.98761,220220.1492,0.094923138
NOR,1994,22025.37133,231919.4622,0.094969914
NOR,1995,25552.42794,521055.9264,0.049039703
NOR,1996,26720.84115,551953.7487,0.048411377
NOR,1997,26149.01372,544150.7825,0.04805472
NOR,1998,26424.78627,545329.9711,0.048456508
NOR,1999,25744.40169,549841.0672,0.046821533
NOR,2000,26014.74273,1122359.069,0.023178627
NOR,2001,27367.65006,866922.4152,0.031568742
NOR,2002,29045.47785,958094.6285,0.030315876
NOR,2003,33305.50868,1103405.28,0.030184293
NOR,2004,36018.03691,1244047.715,0.028952295
NOR,2005,41418.73646,1437734.986,0.028808325
NOR,2006,45985.12311,1619149.017,0.028400797
NOR,2007,55709.41549,2603774.201,0.02139564
NOR,2008,62648.60187,3006622.519,0.02083687
NPL,1990,325.0627716,7339.145192,0.044291639
NPL,1991,298.63728,6751.321651,0.044233899
NPL,1992,326.4839798,7378.530396,0.044247833
NPL,1993,327.9043294,7452.490625,0.043999294
NPL,1994,381.0088947,8573.493998,0.044440329
NPL,1995,402.2897547,9053.089213,0.044436738
NPL,1996,415.7697378,9495.998357,0.043783678
NPL,1997,452.4698077,10471.33929,0.043210309
NPL,1998,426.0787269,10043.03533,0.042425294
NPL,1999,467.7958015,11064.91361,0.042277402
NPL,2000,492.4024378,11844.95723,0.041570639
NPL,2001,514.9270225,12201.69073,0.042201285
NPL,2002,513.1264484,12166.88009,0.042174037
NPL,2003,580.8341743,13503.84518,0.043012502
NPL,2004,671.9006894,15352.8902,0.043763792
NPL,2005,762.024712,17337.47751,0.043952456
NPL,2006,851.4769962,19185.85986,0.044380445
NPL,2007,1039.688008,23307.13622,0.044608141
NPL,2008,1125.540577,25139.65585,0.044771519
NZL,1990,4038.198494,88264.49978,0.045751106
NZL,1991,3810.925702,83242.40958,0.045781059
NZL,1992,3648.007919,79761.44593,0.045736482
NZL,1993,4061.987141,88902.91885,0.045690144
NZL,1994,4788.664325,105105.3528,0.045560613
NZL,1995,5782.151872,253451.5663,0.022813636
NZL,1996,6342.987072,277422.6963,0.02286398
NZL,1997,6616.163727,280809.2536,0.02356106
NZL,1998,5894.834008,240298.6864,0.024531279
NZL,1999,6214.738342,254760.7484,0.024394411
NZL,2000,6007.422088,244221.2147,0.024598281
NZL,2001,6015.477302,240428.1577,0.025019854
NZL,2002,6483.032242,265321.2996,0.024434647
NZL,2003,8220.883065,342217.6082,0.024022385
NZL,2004,10175.38519,421647.9644,0.024132419
NZL,2005,11539.16595,476627.565,0.024210026
NZL,2006,11959.83379,475379.9552,0.025158473
NZL,2007,14173.23585,572545.2467,0.024754787
NZL,2008,15074.11654,581686.3882,0.025914508
OMN,1990,609.5161804,16832.7903,0.03621005
OMN,1991,624.6004194,17421.26473,0.03585276
OMN,1992,695.5455896,19329.97294,0.03598275
OMN,1993,712.2129409,19927.3488,0.035740476
OMN,1994,744.734511,20710.64738,0.035959017
OMN,1995,816.9531693,22306.07594,0.036624692
OMN,1996,908.4017264,24278.92417,0.037415238
OMN,1997,936.5376873,25022.76341,0.037427428
OMN,1998,841.2676993,24003.33376,0.035047952
OMN,1999,960.8710265,26050.60798,0.036884783
OMN,2000,1252.672449,32023.56459,0.039117208
OMN,2001,1214.441338,31927.89909,0.038036995
OMN,2002,1235.048154,32785.77894,0.03767024
OMN,2003,1320.213766,35654.71115,0.037027751
OMN,2004,1576.297626,41737.78018,0.037766686
OMN,2005,1959.023346,50326.87874,0.038925985
OMN,2006,2255.112934,58821.02696,0.038338551
OMN,2007,2657.389657,69808.68091,0.038066751
OMN,2008,3661.97166,96002.08543,0.038144709
PAK,1990,3654.581459,87683.62087,0.04167918
PAK,1991,3990.676798,95726.75037,0.041688209
PAK,1992,4738.461283,113412.4802,0.041780775
PAK,1993,5000.53398,118885.376,0.042061809
PAK,1994,5129.230565,122587.4491,0.041841401
PAK,1995,5710.088508,276700.1292,0.020636378
PAK,1996,5743.131862,280475.6225,0.020476403
PAK,1997,6015.096847,285360.605,0.021078932
PAK,1998,5614.3394,279260.9378,0.020104278
PAK,1999,5264.042924,269132.6286,0.019559289
PAK,2000,5500.400041,410593.889,0.013396205
PAK,2001,5564.473634,263687.0102,0.02110257
PAK,2002,5677.701732,282141.1657,0.02012362
PAK,2003,6368.936447,321063.9367,0.019836972
PAK,2004,7267.583519,367448.034,0.019778534
PAK,2005,9530.657532,447147.3837,0.021314354
PAK,2006,11575.99976,528071.0833,0.021921291
PAK,2007,13078.50922,875423.5023,0.014939637
PAK,2008,15012.25979,940543.4583,0.015961261
PAN,1990,496.3907429,10958.68167,0.045296575
PAN,1991,590.1713673,13011.43977,0.045357883
PAN,1992,700.0053815,15335.97838,0.045644651
PAN,1993,785.7281234,17212.31109,0.045649194
PAN,1994,873.2757341,19095.86738,0.045731137
PAN,1995,889.6384058,19554.26498,0.045495876
PAN,1996,902.9742358,20111.04008,0.04489943
PAN,1997,971.3999213,22718.10312,0.042758848
PAN,1998,932.9525059,22680.64364,0.041134305
PAN,1999,913.1347337,22445.60148,0.040682124
PAN,2000,947.9927678,23922.41992,0.039627796
PAN,2001,900.8071399,22200.44759,0.04057608
PAN,2002,861.8650667,21374.80203,0.040321546
PAN,2003,1003.084903,23965.21024,0.041855877
PAN,2004,1192.903345,27809.03678,0.042896248
PAN,2005,1441.963486,33033.41226,0.043651666
PAN,2006,1715.6244,38234.16462,0.044871502
PAN,2007,2031.795402,44398.1574,0.045763057
PAN,2008,2435.596025,52458.53937,0.046428971
PER,1990,3358.765039,47020.61579,0.071431754
PER,1991,3920.470556,54755.75348,0.071599244
PER,1992,4225.18299,59087.45863,0.071507272
PER,1993,4218.456309,59356.80644,0.071069462
PER,1994,5336.808202,75605.73485,0.070587346
PER,1995,6623.180506,179345.1865,0.036929792
PER,1996,7150.379144,189860.7699,0.037661172
PER,1997,7810.618982,203324.1419,0.038414617
PER,1998,7335.949618,192668.3902,0.038075522
PER,1999,6958.165891,179217.0275,0.038825362
PER,2000,7416.160016,188135.4291,0.039419263
PER,2001,7122.066393,185036.4915,0.038490064
PER,2002,7456.520174,193990.0678,0.038437639
PER,2003,8017.063133,207763.9769,0.038587359
PER,2004,9125.425502,235885.3128,0.038685857
PER,2005,10418.01833,269116.8769,0.038711873
PER,2006,12259.2711,315778.9107,0.038822324
PER,2007,14506.84523,369185.7895,0.039294159
PER,2008,17278.78603,443695.1633,0.038942922
PHL,1990,2793.903693,68579.22391,0.040739797
PHL,1991,2866.913525,70237.77023,0.040817263
PHL,1992,3363.424986,82757.17855,0.040642093
PHL,1993,3549.784477,88553.6541,0.040086256
PHL,1994,4157.313982,103788.097,0.040055788
PHL,1995,5196.119429,277965.1846,0.018693418
PHL,1996,6119.308282,342995.9547,0.017840759
PHL,1997,6067.908573,330030.1733,0.018385921
PHL,1998,5556.584615,279472.6502,0.019882391
PHL,1999,5670.414829,301882.9353,0.018783489
PHL,2000,5879.908284,305737.2578,0.0192319
PHL,2001,5838.963262,297154.9037,0.019649561
PHL,2002,6318.963307,322486.5659,0.019594501
PHL,2003,7071.111098,345625.9198,0.020458857
PHL,2004,8481.671341,393874.6561,0.021533935
PHL,2005,9610.294139,447852.9383,0.021458593
PHL,2006,11466.59534,533409.3708,0.021496801
PHL,2007,13718.1773,642494.8513,0.02135142
PHL,2008,16034.24139,747173.9001,0.021459852
PNG,1990,269.7141421,6855.266115,0.039344081
PNG,1991,304.4044303,7889.705735,0.038582482
PNG,1992,314.3860375,8371.291656,0.03755526
PNG,1993,352.9228091,9334.414134,0.03780878
PNG,1994,381.4502878,9946.889699,0.0383487
PNG,1995,423.76702,10630.81982,0.03986212
PNG,1996,446.8084579,11384.29046,0.039247809
PNG,1997,420.4537558,10747.02881,0.03912279
PNG,1998,372.1295801,9102.782529,0.04088086
PNG,1999,312.3643368,7707.99585,0.040524715
PNG,2000,314.3388122,7720.377348,0.040715473
PNG,2001,269.8595567,6730.552506,0.040094711
PNG,2002,277.449892,6864.707304,0.040416857
PNG,2003,314.115627,7889.345648,0.039815169
PNG,2004,388.4155797,9727.652388,0.039929015
PNG,2005,446.4496726,11125.43991,0.040128721
PNG,2006,543.519991,13571.66723,0.040048137
PNG,2007,688.1055747,16789.87565,0.040983363
PNG,2008,835.3145545,20365.86136,0.04101543
POL,1990,6709.660635,134737.2836,0.049798099
POL,1991,8465.869001,170587.2055,0.049627808
POL,1992,9103.458243,183246.804,0.049678674
POL,1993,8781.735576,176590.9358,0.049729254
POL,1994,9924.569722,199020.979,0.049866953
POL,1995,12824.70512,789201.8223,0.016250222
POL,1996,14471.81477,890465.253,0.01625197
POL,1997,14856.93633,900182.5913,0.016504359
POL,1998,16705.26172,998936.1609,0.016723052
POL,1999,16255.7709,971113.5626,0.01673931
POL,2000,16870.42253,1683670.143,0.010020028
POL,2001,17958.7573,1487467.028,0.012073382
POL,2002,19036.72033,1538507.412,0.012373499
POL,2003,22150.91448,1717615.378,0.012896318
POL,2004,26518.35574,2059482.794,0.012876221
POL,2005,30062.122,2416676.142,0.01243945
POL,2006,35277.49557,2795532.333,0.012619241
POL,2007,43841.46122,4411218.908,0.009938627
POL,2008,52920.04993,5484637.467,0.009648778
PRK,1990,765.3146506,23808.22182,0.032144973
PRK,1991,717.1679861,22192.06726,0.032316412
PRK,1992,646.3590457,20168.93825,0.032047252
PRK,1993,561.5796373,17500.51588,0.032089319
PRK,1994,439.5039358,13653.56096,0.032189693
PRK,1995,263.4407345,8111.729237,0.03247652
PRK,1996,555.3207005,17288.17611,0.032121416
PRK,1997,552.3271995,17045.3496,0.032403395
PRK,1998,551.6937216,17066.01985,0.032327029
PRK,1999,547.4852479,17008.02476,0.03218982
PRK,2000,609.1384937,18173.62212,0.033517726
PRK,2001,601.2471855,18721.23858,0.03211578
PRK,2002,594.6717408,18466.44308,0.032202831
PRK,2003,597.1528219,18573.32537,0.032151099
PRK,2004,614.0901416,18987.76465,0.03234136
PRK,2005,715.461044,22120.82643,0.032343323
PRK,2006,761.0726826,23456.4304,0.032446228
PRK,2007,805.876846,24677.67336,0.032656111
PRK,2008,765.0494222,23217.02419,0.032952088
PRT,1990,4637.210768,289589.9801,0.016013022
PRT,1991,5273.34803,327116.9957,0.016120679
PRT,1992,5287.926257,358435.5606,0.014752795
PRT,1993,4945.496558,325446.6167,0.01519603
PRT,1994,6208.935962,365822.2156,0.01697255
PRT,1995,6532.340028,858984.2892,0.007604726
PRT,1996,6193.455101,878436.33,0.007050545
PRT,1997,6795.285058,863981.1292,0.007865085
PRT,1998,6075.980904,877562.9772,0.006923698
PRT,1999,7347.342487,920037.5154,0.007985916
PRT,2000,7860.174768,1117475.276,0.007033869
PRT,2001,8358.194743,914397.4541,0.009140658
PRT,2002,8368.339149,970788.4347,0.008620147
PRT,2003,8682.625834,1143612.04,0.007592283
PRT,2004,10120.49037,1322974.801,0.007649798
PRT,2005,10763.89883,1381383.683,0.007792114
PRT,2006,10741.40653,1444738.222,0.007434846
PRT,2007,13740.25094,1707911.36,0.008045061
PRT,2008,15351.75699,1896427.062,0.008095095
PRY,1990,573.225199,8503.87443,0.067407533
PRY,1991,634.1591116,9599.872427,0.066059119
PRY,1992,662.5818794,10057.11419,0.065881909
PRY,1993,728.3471365,11059.98075,0.065854286
PRY,1994,895.7482635,13608.43879,0.065823
PRY,1995,1041.1434,17044.53965,0.061083691
PRY,1996,1078.958971,18044.4701,0.059794439
PRY,1997,1104.253251,18659.4607,0.059179269
PRY,1998,995.6994206,16946.24159,0.058756357
PRY,1999,884.1010642,15078.96662,0.058631409
PRY,2000,891.7880833,15545.2214,0.057367345
PRY,2001,824.0881398,13868.49665,0.059421591
PRY,2002,721.8275027,12111.15578,0.059600216
PRY,2003,819.7328267,13242.2292,0.061902933
PRY,2004,1050.458279,16876.03474,0.062245563
PRY,2005,1235.716624,19921.72997,0.06202858
PRY,2006,1598.744775,25494.06298,0.062710474
PRY,2007,2010.077475,32170.68533,0.062481649
PRY,2008,2632.291157,42655.2857,0.061710785
PYF,1990,276.8721848,6365.43382,0.0434962
PYF,1991,283.4353875,6519.251316,0.043476678
PYF,1992,306.4917869,7070.216021,0.043349706
PYF,1993,293.1870083,6780.958344,0.04323681
PYF,1994,305.9655712,7041.707118,0.043450482
PYF,1995,344.5010139,7978.346308,0.043179501
PYF,1996,339.7710814,7902.997789,0.042992683
PYF,1997,306.6093846,7209.392507,0.042529157
PYF,1998,316.6350697,7520.822866,0.04210112
PYF,1999,315.4456965,7484.125149,0.04214864
PYF,2000,287.5911502,6969.672018,0.041263226
PYF,2001,296.311601,6996.0587,0.042354076
PYF,2002,327.2780804,7692.887338,0.042542945
PYF,2003,419.1806223,9616.091507,0.04359158
PYF,2004,476.5778612,10743.11586,0.044361233
PYF,2005,496.3208154,11178.02042,0.044401495
PYF,2006,529.5278441,11684.4518,0.045319015
PYF,2007,598.9752981,13156.39651,0.045527307
PYF,2008,658.2980849,14486.75223,0.045441385
QAT,1990,434.9769339,12663.3689,0.034349227
QAT,1991,403.3663857,11614.62133,0.03472919
QAT,1992,456.372531,13038.08748,0.035003027
QAT,1993,464.9147506,12928.7607,0.035959731
QAT,1994,525.1568812,14240.3206,0.036878164
QAT,1995,669.8390423,18086.9801,0.037034322
QAT,1996,723.0233218,19555.64145,0.036972621
QAT,1997,844.7699556,22451.73302,0.037626047
QAT,1998,834.020846,21325.983,0.039108202
QAT,1999,885.3534688,22429.96679,0.039471903
QAT,2000,1099.524082,29793.13733,0.03690528
QAT,2001,1184.423497,31381.0077,0.037743323
QAT,2002,1304.369904,34828.69931,0.037451008
QAT,2003,1519.73505,40334.29012,0.037678488
QAT,2004,1985.331121,51158.09167,0.038807763
QAT,2005,2516.327426,69018.39566,0.036458793
QAT,2006,3341.362985,92989.75161,0.035932594
QAT,2007,4237.964769,119668.6331,0.035414165
QAT,2008,5472.325572,153751.1987,0.035592084
RUS,1990,54167.90053,965362.9701,0.056111434
RUS,1991,69474.25706,864172.0346,0.080394012
RUS,1992,57008.48221,667842.9123,0.085362113
RUS,1993,50685.63107,601436.7374,0.084274252
RUS,1994,45013.73182,552250.2306,0.081509666
RUS,1995,47734.12766,1808902.57,0.026388446
RUS,1996,46351.98913,2144171.385,0.02161767
RUS,1997,52593.84626,2194990.47,0.023960854
RUS,1998,36403.97015,1518848.753,0.023968134
RUS,1999,30679.13412,1060125.87,0.028939143
RUS,2000,35582.55174,2247602.815,0.015831334
RUS,2001,43771.16729,2205528.907,0.019846109
RUS,2002,45294.82726,2406921.08,0.018818576
RUS,2003,59678.35386,3040225.544,0.019629581
RUS,2004,82988.08193,4125105.286,0.020117809
RUS,2005,107758.421,5262621.552,0.020476187
RUS,2006,140246.7714,6805281.617,0.020608518
RUS,2007,183575.3603,11264807.22,0.016296361
RUS,2008,252752.6788,14613950.95,0.017295301
RWA,1990,109.7600858,3142.888267,0.034923318
RWA,1991,111.2614717,2903.934612,0.038314042
RWA,1992,120.8220852,3160.607961,0.038227482
RWA,1993,125.5542581,3162.578122,0.03969997
RWA,1994,183.2152089,3736.182707,0.049038075
RWA,1995,132.5632765,2857.062189,0.046398457
RWA,1996,135.278223,2955.12003,0.045777573
RWA,1997,159.4486278,3624.734731,0.043989047
RWA,1998,153.8306575,3613.123621,0.042575531
RWA,1999,156.625983,3657.743032,0.04282039
RWA,2000,148.1259121,3498.804537,0.04233615
RWA,2001,154.2020808,3529.76886,0.04368617
RWA,2002,157.3397233,3559.336646,0.044204788
RWA,2003,184.1006063,4036.095907,0.045613536
RWA,2004,204.4835375,4453.370006,0.045916584
RWA,2005,248.2037205,5415.11734,0.045835336
RWA,2006,288.0540052,6274.877318,0.045905918
RWA,2007,320.2602351,7080.41085,0.045231872
RWA,2008,390.3362715,8724.70685,0.044739185
SAU,1990,13905.11857,311598.4358,0.044625123
SAU,1991,15271.74778,350955.242,0.043514802
SAU,1992,15414.53418,353096.477,0.043655304
SAU,1993,14252.17295,325703.7922,0.043758081
SAU,1994,13323.92976,300438.8309,0.044348228
SAU,1995,15323.82497,558946.3427,0.027415556
SAU,1996,15797.43575,598411.3555,0.026398957
SAU,1997,15609.74865,608062.75,0.025671279
SAU,1998,15195.28218,567349.8083,0.026782916
SAU,1999,15520.59875,599723.9459,0.025879572
SAU,2000,16450.45215,671716.5743,0.024490169
SAU,2001,16621.09569,666884.4297,0.024923502
SAU,2002,15541.65484,648541.045,0.023964027
SAU,2003,15571.45685,713839.4702,0.021813667
SAU,2004,18467.36773,840983.2821,0.021959257
SAU,2005,21453.93491,1018427.37,0.021065749
SAU,2006,23342.48707,1140166.344,0.020472879
SAU,2007,27276.75447,1294134.98,0.02107721
SAU,2008,32553.58691,1593164.626,0.020433285
SEN,1990,524.9346105,12616.38228,0.04160738
SEN,1991,496.6799284,11986.00748,0.041438313
SEN,1992,471.1770732,11798.54903,0.039935171
SEN,1993,388.0888966,9920.272287,0.039120791
SEN,1994,348.3071081,8300.729824,0.041961022
SEN,1995,440.4408566,20828.1076,0.021146465
SEN,1996,497.2842321,22276.41303,0.022323353
SEN,1997,450.8579763,20559.28752,0.02192965
SEN,1998,560.9976613,23403.49862,0.023970675
SEN,1999,403.5190125,20359.84491,0.019819356
SEN,2000,358.9739816,18862.16848,0.019031427
SEN,2001,507.3611207,22034.26037,0.023026011
SEN,2002,571.6404906,24138.28645,0.0236819
SEN,2003,728.6970829,30656.74009,0.023769555
SEN,2004,872.2789085,35958.24914,0.024258103
SEN,2005,1000.68533,39573.44462,0.025286789
SEN,2006,1135.35445,43021.83206,0.026390193
SEN,2007,1453.780204,53471.14799,0.027188124
SEN,2008,1801.797807,65609.31177,0.027462532
SGP,1990,8192.942184,79879.08412,0.102566802
SGP,1991,9959.312599,99488.73024,0.100104932
SGP,1992,12406.1009,126440.331,0.098118225
SGP,1993,13261.87654,137202.4687,0.096659168
SGP,1994,15918.2887,166355.8475,0.095688183
SGP,1995,19424.32634,430536.0482,0.045116609
SGP,1996,21003.90912,478371.5806,0.043907101
SGP,1997,21366.56118,497361.4061,0.042959829
SGP,1998,19137.39256,437859.7647,0.043706671
SGP,1999,19419.3057,440836.9897,0.04405099
SGP,2000,21054.41343,496769.6706,0.042382647
SGP,2001,21449.53644,483865.4162,0.044329551
SGP,2002,22721.88269,507728.7729,0.044752009
SGP,2003,27230.57035,570178.1289,0.047758006
SGP,2004,33839.74766,689333.0226,0.049090565
SGP,2005,38621.21105,785202.6452,0.049186298
SGP,2006,46829.16706,935786.3397,0.050042585
SGP,2007,57658.48202,1121483.527,0.051412687
SGP,2008,67406.12001,1259335.362,0.053525155
SLE,1990,48.26824587,1160.361996,0.041597576
SLE,1991,61.58391272,1288.612033,0.047790888
SLE,1992,58.84302027,1206.843815,0.048757776
SLE,1993,64.03346462,1337.016014,0.047892818
SLE,1994,81.22111181,1683.476109,0.048246073
SLE,1995,89.66348958,1811.739072,0.049490289
SLE,1996,105.377639,2138.205291,0.049283219
SLE,1997,69.87528893,1500.012371,0.046583142
SLE,1998,60.09699751,1305.242801,0.046042773
