country,t,s1,s2,s6,s10,s19,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec
MRT,1995,0.015145791,0.01324807,0.010000447,0.018423356,0.002378188,0,7,0.021870852,0.07711902,0.007742002,0.1714343,0.002,-0.095670156,0.00615,0.000149,0.00326,0,0
MRT,1996,0.096454253,0.022037916,0.009718953,0.0174332,0.002326364,0,7,0.038373232,0.07727835,0.007901331,0.17212342,0.002,-0.095670156,0.00615,0.000149,0.00326,0,0
MRT,1997,0.109032812,0.022257486,0.012461606,0.020369663,0.002296156,0,7,0.012058052,0.07747261,0.008095589,0.16825536,0.002,-0.095670156,0.00615,0.000149,0.00326,0,0
MRT,1998,0.016408923,0.130401955,0.011066506,0.019788521,0.002400397,0,7,0.011468491,0.07772375,0.008346725,0.17636524,0.002,-0.095670156,0.00615,0.000149,0.00326,0,0
MRT,1999,0.015983991,0.143066486,0.010340205,0.019055194,0.002343505,0,7,0.01387141,0.077984855,0.008607834,0.17923258,0.002,-0.095670156,0.00615,0.000149,0.00326,0,0
MRT,2000,0.101419058,0.013315781,0.009538434,0.017411825,0.002594859,0,8,0.023467641,0.078243926,0.008866903,0.16637819,0.002,-0.095670156,0.00615,0.000149,0.00326,0,0
MRT,2001,0.107767103,0.021416783,0.008900422,0.01416683,0.003233816,0,8,0.017449211,0.07850022,0.009123198,0.16554393,0.002,-0.095670156,0.00615,0.000149,0.00326,0,0
MRT,2002,0.016415369,0.023845655,0.009042814,0.014412689,0.003417645,0,8,0.014834417,0.0787544,0.00937738,0.17138055,0.002,-0.095670156,0.00615,0.000149,0.00326,0,0
MRT,2003,0.01745208,0.131889852,0.008722751,0.013050121,0.004070601,0,8,0.029603824,0.07900726,0.00963024,0.17185913,0.002,-0.095670156,0.00615,0.000149,0.00326,0,0
MRT,2004,0.112819418,0.145418164,0.00875681,0.012451335,0.004369055,0,8,0.025923807,0.079258636,0.009881614,0.17788023,0.002,-0.095670156,0.00615,0.000149,0.00326,0,0
MRT,2005,0.13021896,0.015216426,0.010189222,0.013762409,0.005015773,0,8,0.028053332,0.07950833,0.010131303,0.1877313,0.0025,-0.095670156,0.00615,0.000149,0.00326,0,0
MRT,2006,0.016475911,0.005106575,0.014271844,0.003604473,0.052100208,,8,0.08659944,0.07975599,0.010378971,0.1670528,0.0035,-0.095670156,0.00615,0.000149,0.00326,0,
MRT,2007,0.019179244,0.004952631,0.014831937,0.0035793,0.049298668,,8,-0.014370101,0.08000166,0.010624633,0.1729844,0.007,-0.095670156,0.00615,0.000149,0.00326,0,
MRT,2008,0.120652696,0.005082048,0.014471929,0.003298599,0.047642907,,8,-0.002695024,0.08024513,0.010868106,0.1845921,0.0025,-0.095670156,0.00615,0.000149,0.00326,0,
MUS,1990,0.041800304,0.008760412,0.004064255,0.004915712,0.003875989,0,7,0.06267032,0.069675304,0.06259495,0.17247532,0.01,-0.095670156,0.004634,0.006385,0.004547,0,0
MUS,1991,0.041710132,0.008375726,0.006045865,0.00755997,0.006149074,0,7,0.053947955,0.06977023,0.06268987,0.16698153,0.01,-0.095670156,0.004634,0.006385,0.004547,0,0
MUS,1992,0.042463031,0.008428761,0.006440396,0.007708966,0.006492259,0,7,0.035358146,0.069891594,0.06281123,0.1756522,0.01,-0.095670156,0.004634,0.006385,0.004547,0,0
MUS,1993,0.042130568,0.008772244,0.005986638,0.007386898,0.006003206,0,7,0.053566255,0.07001829,0.06293794,0.17499132,0.01,-0.095670156,0.004634,0.006385,0.004547,0,0
MUS,1994,0.040401109,0.009417226,0.006674329,0.008722133,0.006040753,0,7,0.03213262,0.07013283,0.063052475,0.17706619,0.01,-0.095670156,0.004634,0.006385,0.004547,0,0
MUS,1995,0.039111876,0.010322784,0.007199972,0.007855368,0.00628897,0,7,0.024038909,0.07023861,0.06315826,0.1714343,0.01,-0.095670156,0.004634,0.006385,0.004547,0,0
MUS,1996,0.038565933,0.009760278,0.006463486,0.007413586,0.005862701,0,7,0.040716548,0.07034691,0.06326655,0.17212342,0.01,-0.095670156,0.004634,0.006385,0.004547,0,0
MUS,1997,0.039422762,0.011129877,0.006603794,0.008543836,0.005667556,0,7,0.04800041,0.07046081,0.06338046,0.16825536,0.01,-0.095670156,0.004634,0.006385,0.004547,0,0
MUS,1998,0.039915979,0.010923511,0.006375082,0.007674568,0.005754385,0,7,0.04874043,0.07056743,0.063487075,0.17636524,0.01,-0.095670156,0.004634,0.006385,0.004547,0,0
MUS,1999,0.037610549,0.010190582,0.006623227,0.007858023,0.005972893,0,7,0.04178279,0.0706743,0.06359394,0.17923258,0.01,-0.095670156,0.004634,0.006385,0.004547,0,0
MUS,2000,0.041812249,0.010704988,0.005974971,0.006135635,0.005732667,0,8,0.014976608,0.07078284,0.06370249,0.16637819,0.01,-0.095670156,0.004634,0.006385,0.004547,0,0
MUS,2001,0.044951933,0.011354396,0.00601519,0.005762842,0.005961918,0,8,0.06032138,0.07088307,0.06380271,0.16554393,0.01,-0.095670156,0.004634,0.006385,0.004547,0,0
MUS,2002,0.046092899,0.012001693,0.005572727,0.005337386,0.005556847,0,8,0.023953615,0.07098037,0.06390001,0.17138055,0.01,-0.095670156,0.004634,0.006385,0.004547,0,0
MUS,2003,0.052148037,0.012856353,0.006182098,0.005908885,0.006445087,0,8,0.05922563,0.071074285,0.06399393,0.17185913,0.01,-0.095670156,0.004634,0.006385,0.004547,0,0
MUS,2004,0.05280904,0.01405743,0.00602295,0.005747059,0.006659375,0,8,0.037597258,0.07116442,0.06408406,0.17788023,0.01,-0.095670156,0.004634,0.006385,0.004547,0,0
MUS,2005,0.0632288,0.017666216,0.005777479,0.005712644,0.006476666,0,8,0.025077017,0.07125139,0.06417103,0.1877313,0.01,-0.095670156,0.004634,0.006385,0.004547,0,0
MUS,2006,0.014049297,0.003308925,0.005517696,0.002869001,0.041657021,,8,0.026204422,0.07133635,0.06425599,0.1670528,0.01,-0.095670156,0.004634,0.006385,0.004547,0,
MUS,2007,0.011390087,0.003897777,0.005187918,0.003173788,0.044795776,,8,0.033364065,0.07141957,0.064339206,0.1729844,0.01,-0.095670156,0.004634,0.006385,0.004547,0,
MUS,2008,0.010286666,0.004131536,0.005097983,0.003839684,0.047353598,,8,0.05737868,0.07150065,0.06442029,0.1845921,0.01,-0.095670156,0.004634,0.006385,0.004547,0,
MWI,1990,0.044910204,0.006208185,0.007812272,0.007681974,0.009435279,0,7,-0.004551411,0.09162856,0.046187103,0.17247532,0.0005,0.021747518,0.006744,0.008192,0.006023,0.01,0
MWI,1991,0.055939878,0.00858163,0.005804132,0.007960945,0.010564092,0,7,0.04497808,0.092022814,0.046581358,0.16698153,0.0005,0.021747518,0.006744,0.008192,0.006023,0.01,0
MWI,1992,0.058276914,0.00861477,0.005529836,0.008688475,0.028605465,0,7,-0.10671061,0.09239324,0.046951786,0.1756522,0.0005,0.021747518,0.006744,0.008192,0.006023,0.01,0
MWI,1993,0.056617179,0.008223594,0.00467817,0.022107498,0.016249026,0,7,0.07794403,0.092567876,0.047126424,0.17499132,0.001,0.021747518,0.006744,0.008192,0.006023,0.01,0
MWI,1994,0.059511476,0.009435142,0.004699068,0.008213091,0.011333866,0,7,-0.08742018,0.09239542,0.04695396,0.17706619,0.008,0.021747518,0.006744,0.008192,0.006023,0.01,0
MWI,1995,0.058936321,0.010687532,0.005122056,0.022261303,0.011558143,0,7,0.17529912,0.092324495,0.04688304,0.1714343,0.008,0.021747518,0.006744,0.008192,0.006023,0.01,0
MWI,1996,0.05536898,0.010271871,0.006406722,0.007737102,0.027591684,0,7,0.048951626,0.09255172,0.04711027,0.17212342,0.008,0.021747518,0.006744,0.008192,0.006023,0.01,0
MWI,1997,0.051265685,0.010782594,0.004979481,0.023696508,0.014925243,0,7,0.011259881,0.092813045,0.04737159,0.16825536,0.008,0.021747518,0.006744,0.008192,0.006023,0.01,0
MWI,1998,0.052603808,0.010732346,0.004595346,0.007349308,0.011236161,0,7,0.007054286,0.09306617,0.047624715,0.17636524,0.008,0.021747518,0.006744,0.008192,0.006023,0.01,0
MWI,1999,0.054440324,0.01094386,0.004442777,0.023831733,0.011511515,0,7,0.014663923,0.0933128,0.047871348,0.17923258,0.008,0.021747518,0.006744,0.008192,0.006023,0.01,0
MWI,2000,0.052426057,0.009363588,0.003175271,0.006932084,0.027697175,0,8,0.012479049,0.093552664,0.048111208,0.16637819,0.008,0.021747518,0.006744,0.008192,0.006023,0.01,0
MWI,2001,0.052869844,0.009339692,0.004059131,0.024898766,0.015487308,0,8,-0.063184544,0.09378658,0.048345126,0.16554393,0.007,0.021747518,0.006744,0.008192,0.006023,0.01,0
MWI,2002,0.04937179,0.008767502,0.003845896,0.007546611,0.01243121,0,8,-0.002243877,0.09401717,0.04857571,0.17138055,0.007,0.021747518,0.006744,0.008192,0.006023,0.01,0
MWI,2003,0.055354738,0.009552611,0.003946484,0.028049084,0.012170119,0,8,0.015473458,0.09424604,0.04880458,0.17185913,0.0075,0.021747518,0.006744,0.008192,0.006023,0.01,0
MWI,2004,0.056996199,0.009394257,0.003743217,0.012709022,0.029989464,0,8,0.026195252,0.09447561,0.049034156,0.17788023,0.008,0.021747518,0.006744,0.008192,0.006023,0.01,0
MWI,2005,0.051856281,0.009097234,0.004637225,0.007823672,0.016754227,0,8,0.009243496,0.094707735,0.049266282,0.1877313,0.008,0.021747518,0.006744,0.008192,0.006023,0.01,0
MWI,2006,0.005596182,0.007241509,0.006550628,0.009005106,0.015914049,,8,0.04229132,0.09494297,0.049501516,0.1670528,0.008,0.021747518,0.006744,0.008192,0.006023,0.01,
MWI,2007,0.005853892,0.007173204,0.00708155,0.029413193,0.015632607,,8,0.060485996,0.095180586,0.049739134,0.1729844,0.008,0.021747518,0.006744,0.008192,0.006023,0.01,
MWI,2008,0.006259922,0.006816434,0.006839669,0.015063701,0.014950139,,8,0.07108483,0.09541932,0.04997786,0.1845921,0.008,0.021747518,0.006744,0.008192,0.006023,0.01,
MYS,1990,0.03210778,0.014813798,0.000458965,0.014376539,0.015676417,0,7,0.07127425,0.097703725,0.039756835,0.16638204,0.007,0.026878474,0.00588,0.006657,0.00597,0.01,0
MYS,1991,0.015313209,0.041303947,0.000420083,0.000659373,0.001380455,0,7,0.07077205,0.09793162,0.03998473,0.15959682,0.007,0.026878474,0.00588,0.006657,0.00597,0.01,0
MYS,1992,0.015631872,0.022938623,0.000465281,0.015199328,0.003969023,0,7,0.064263485,0.09816002,0.040213134,0.17415069,0.007,0.026878474,0.00588,0.006657,0.00597,0.01,0
MYS,1993,0.015625874,0.023158192,0.000945353,0.000658073,0.013367441,0,7,0.0737982,0.09839155,0.04044466,0.16921195,0.007,0.026878474,0.00588,0.006657,0.00597,0.01,0
MYS,1994,0.032144192,0.016946869,8.17E-05,0.017272433,0.012496755,0,7,0.067462586,0.098619916,0.040673025,0.17487785,0.007,0.026878474,0.00588,0.006657,0.00597,0.01,0
MYS,1995,0.014556041,0.042137409,0.000109516,0.000860158,0.001269808,0,7,0.07413754,0.098842286,0.0408954,0.16840482,0.0065,0.026878474,0.00588,0.006657,0.00597,0.01,0
MYS,1996,0.01593496,0.023992045,0.00023661,0.016025596,0.002849015,0,7,0.07621584,0.099061124,0.041114233,0.15807389,0.0065,0.026878474,0.00588,0.006657,0.00597,0.01,0
MYS,1997,0.01443892,0.024558953,0.00011055,0.001034592,0.013111599,0,7,0.050582938,0.099274375,0.041327488,0.16461685,0.0065,0.026878474,0.00588,0.006657,0.00597,0.01,0
MYS,1998,0.033924666,0.016899339,0.000205199,0.016332414,0.011968043,0,7,-0.0929267,0.09948527,0.041538376,0.16525303,0.0065,0.026878474,0.00588,0.006657,0.00597,0.01,0
MYS,1999,0.015949927,0.046576704,3.63E-05,0.00113984,0.000916506,0,7,0.03936088,0.09969487,0.04174798,0.17285785,0.0065,0.026878474,0.00588,0.006657,0.00597,0.01,0
MYS,2000,0.015413925,0.028052195,0.000122482,0.017366235,0.002426057,0,8,0.063622564,0.09989844,0.041951556,0.16520521,0.0065,0.026878474,0.00588,0.006657,0.00597,0.01,0
MYS,2001,0.013795785,0.026908893,0.000268083,0.018178903,0.017714673,0,8,-0.016435549,0.100096546,0.04214966,0.16047455,0.0065,0.026878474,0.00588,0.006657,0.00597,0.01,0
MYS,2002,0.036032002,0.022582067,0.000185215,0.00132602,0.011911864,0,8,0.021233534,0.10028975,0.042342857,0.16952968,0.0065,0.026878474,0.00588,0.006657,0.00597,0.01,0
MYS,2003,0.017375043,0.000817093,0.000191031,0.00349845,0.000854126,0,8,0.038260918,0.10047808,0.042531192,0.16795917,0.0065,0.026878474,0.00588,0.006657,0.00597,0.01,0
MYS,2004,0.01579688,0.000809585,0.000258317,0.017053323,0.015805253,0,8,0.049271535,0.10066248,0.042715583,0.17561467,0.0065,0.026878474,0.00588,0.006657,0.00597,0.01,0
MYS,2005,0.015411383,0.000843353,8.12E-05,0.018816245,0.002038884,0,8,0.034061946,0.10084395,0.042897064,0.18637902,0.0065,0.026878474,0.00588,0.006657,0.00597,0.01,0
MYS,2006,0.037301022,0.001194452,0.000306158,0.001176687,0.017916005,,8,0.039217856,0.10102306,0.043076176,0.15531127,0.0065,0.026878474,0.00588,0.006657,0.00597,0.01,
MYS,2007,0.02123817,0.000903491,0.000478885,0.00351082,0.012138521,,8,0.043357488,0.10120019,0.0432533,0.16843173,0.0065,0.026878474,0.00588,0.006657,0.00597,0.01,
MYS,2008,0.020141458,0.000690846,0.000687581,0.014727549,0.014113264,,8,0.027833598,0.101375364,0.043428477,0.17586218,0.008,0.026878474,0.00588,0.006657,0.00597,0.01,
NAM,1990,0.002853091,0.021029221,0.014488676,0.019720346,0.020857448,0,7,-0.0662095,0.07293405,0.005775147,0.17247532,0.008,0.023887627,0.006329,0.006626,0.007005,0.01,0
NAM,1991,0.018023542,0.003280734,0.010721176,0.019662334,0.029767358,0,7,0.028042784,0.07321183,0.006052926,0.16698153,0.008,0.023887627,0.006329,0.006626,0.007005,0.01,0
NAM,1992,0.013354029,0.024752311,0.009700914,0.019093446,0.020108178,0,7,0.066427074,0.07347623,0.006317332,0.1756522,0.008,0.023887627,0.006329,0.006626,0.007005,0.01,0
NAM,1993,0.014862519,0.021278329,0.008833799,0.019224314,0.0127659,0,7,-0.04619421,0.07374716,0.006588256,0.17499132,0.008,0.023887627,0.006329,0.006626,0.007005,0.01,0
NAM,1994,0.001846332,0.021950341,0.007285013,0.021490554,0.020867947,0,7,0.039763622,0.074014306,0.00685541,0.17706619,0.008,0.023887627,0.006329,0.006626,0.007005,0.01,0
NAM,1995,0.020086329,0.002981614,0.012002115,0.020227855,0.028537597,0,7,0.015261376,0.07427429,0.007115385,0.1714343,0.008,0.023887627,0.006329,0.006626,0.007005,0.01,0
NAM,1996,0.014502959,0.028040088,0.010426695,0.019732842,0.024568122,0,7,0.004425698,0.07452588,0.007366981,0.17212342,0.008,0.023887627,0.006329,0.006626,0.007005,0.01,0
NAM,1997,0.015211953,0.020572509,0.013190195,0.022234315,0.013827421,0,7,0.017291375,0.074765526,0.007606628,0.16825536,0.008,0.023887627,0.006329,0.006626,0.007005,0.01,0
NAM,1998,0.002346269,0.025750057,0.017027679,0.031021654,0.021646862,0,7,0.010923014,0.07499164,0.007832743,0.17636524,0.008,0.023887627,0.006329,0.006626,0.007005,0.01,0
NAM,1999,0.020639921,0.005323267,0.010094946,0.02032149,0.029248877,0,7,0.01347841,0.07521155,0.008052651,0.17923258,0.008,0.023887627,0.006329,0.006626,0.007005,0.01,0
NAM,2000,0.013932155,0.006150899,0.014680913,0.012422865,0.030310243,0,8,0.008488073,0.075461514,0.008302618,0.16637819,0.008,0.023887627,0.006329,0.006626,0.007005,0.01,0
NAM,2001,0.016085158,0.007086763,0.013054224,0.022430474,0.067740512,0,8,-6.82E-05,0.07567913,0.008520233,0.16554393,0.008,0.023887627,0.006329,0.006626,0.007005,0.01,0
NAM,2002,0.003121228,0.005850773,0.009828069,0.032539375,0.014890816,0,8,0.011759276,0.075810425,0.008651527,0.17138055,0.008,0.023887627,0.006329,0.006626,0.007005,0.01,0
NAM,2003,0.021360431,0.006200377,0.00984069,0.019276479,0.022233681,0,8,0.02310597,0.07592583,0.00876693,0.17185913,0.008,0.023887627,0.006329,0.006626,0.007005,0.01,0
NAM,2004,0.01711389,0.005676186,0.012306498,0.012168717,0.029091691,0,8,0.053668216,0.0760422,0.0088833,0.17788023,0.008,0.023887627,0.006329,0.006626,0.007005,0.01,0
NAM,2005,0.019393926,0.006609952,0.017062773,0.021351399,0.070685281,0,8,0.013995189,0.07614981,0.008990909,0.1877313,0.008,0.023887627,0.006329,0.006626,0.007005,0.01,0
NAM,2006,0.003259075,0.008186628,0.017494903,0.031833889,0.016197172,,8,0.0601347,0.0762518,0.009092899,0.1670528,0.008,0.023887627,0.006329,0.006626,0.007005,0.01,
NAM,2007,0.023220657,0.008266402,0.020769964,0.022391894,0.022175355,,8,0.044900775,0.07634834,0.009189444,0.1729844,0.008,0.023887627,0.006329,0.006626,0.007005,0.01,
NAM,2008,0.015567349,0.009566465,0.01799759,0.010634242,0.028971474,,8,0.019317148,0.07644282,0.009283924,0.1845921,0.008,0.023887627,0.006329,0.006626,0.007005,0.01,
NCL,1990,0.076456296,0.036890464,0.006045058,0.130014137,0.015699061,0,7,,,,0.17228752,,,,0.005462,0.006633,0,0
NCL,1991,0.01586374,0.097828715,0.004981602,0.007582529,0.128263573,0,7,,,,0.16698068,,,,0.005462,0.006633,0,0
NCL,1992,0.023540902,0.017456955,0.006320911,0.134506132,0.032789548,0,7,,,,0.17583318,,,,0.005462,0.006633,0,0
NCL,1993,0.030184795,0.031742631,0.005289688,0.007544964,0.008782179,0,7,,,,0.17498823,,,,0.005462,0.006633,0,0
NCL,1994,0.079013643,0.04302059,0.004982273,0.144046612,0.01601549,0,7,,,,0.17706968,,,,0.005462,0.006633,0,0
NCL,1995,0.01649322,0.106484235,0.005175278,0.050688269,0.134942886,0,7,,,,0.17137489,,,,0.005462,0.006633,0,0
NCL,1996,0.024961439,0.016978256,0.005497879,0.008143509,0.056491051,0,7,,,,0.17184739,,,,0.005462,0.006633,0,0
NCL,1997,0.031948615,0.003529022,0.006379212,0.018047509,0.011578638,0,7,,,,0.16825621,,,,0.005462,0.006633,0,0
NCL,1998,0.080758562,0.003415965,0.006248026,0.143987956,0.0369044,0,7,,,,0.17630142,,,,0.005462,0.006633,0,0
NCL,1999,0.014468501,0.003345727,0.00591026,0.047175808,0.01796412,0,7,,,,0.17892992,,,,0.005462,0.006633,0,0
NCL,2000,0.02583812,0.00409142,0.005962118,0.008608305,0.136785194,0,8,,,,0.16618338,,,,0.005462,0.006633,0,0
NCL,2001,0.034428129,0.00413005,0.007290201,0.017629584,0.051589133,0,8,,,,0.16558217,,,,0.005462,0.006633,0,0
NCL,2002,0.087267643,0.004503712,0.008574389,0.13498016,0.03037477,0,8,,,,0.17138098,,,,0.005462,0.006633,0,0
NCL,2003,0.015309456,0.004218072,0.119383753,0.049631309,0.018083636,0,8,,,,0.17310178,,,,0.005462,0.006633,0,0
NCL,2004,0.028164795,0.004151331,0.008772886,0.008700264,0.137853636,0,8,,,,0.1778644,,,,0.005462,0.006633,0,0
NCL,2005,0.03600673,0.005425873,0.12249572,0.015411498,0.062112907,0,8,,,,0.1877266,,,,0.005462,0.006633,0,0
NCL,2006,0.09361436,0.007200388,0.008225138,0.128055203,0.035880693,,8,,,,0.16658282,,,,0.005462,0.006633,0,
NCL,2007,0.016302496,0.005412192,0.131407862,0.03547601,0.017825612,,8,,,,0.17276143,,,,0.005462,0.006633,0,
NCL,2008,0.029033099,0.00638333,0.008046712,0.008608603,0.144729776,,8,,,,0.18445252,,,,0.005462,0.006633,0,
NER,1990,0.057312521,0.180929081,0.010535442,0.007492531,0.007524598,0,7,-0.047345594,0.08967215,0.018230444,0.17247532,0.0015,0.007419373,0.006518,0.002013,0.006519,0,0
NER,1991,0.041253598,0.098185714,0.010923932,0.008883818,0.02008157,0,7,-0.005880044,0.08997805,0.018536344,0.16698153,0.0055,0.007419373,0.006518,0.002013,0.006519,0,0
NER,1992,0.019361312,0.087672716,0.011586988,0.065053997,0.009030775,0,7,-0.09346458,0.09028721,0.018845508,0.1756522,0.009,0.007419373,0.006518,0.002013,0.006519,0,0
NER,1993,0.149842474,0.024190336,0.011374748,0.007229602,0.056983566,0,7,-0.017814187,0.09060599,0.019164287,0.17499132,0.009,0.007419373,0.006518,0.002013,0.006519,0,0
NER,1994,0.063399458,0.006683041,0.013353966,0.017984566,0.008712644,0,7,0.006869538,0.09092974,0.019488033,0.17706619,0.009,0.007419373,0.006518,0.002013,0.006519,0,0
NER,1995,0.045780339,0.006645226,0.012923966,0.00896725,0.078845667,0,7,-0.008211019,0.09126886,0.01982716,0.1714343,0.009,0.007419373,0.006518,0.002013,0.006519,0,0
NER,1996,0.01852255,0.00721057,0.009636456,0.066617101,0.021547218,0,7,-0.00132643,0.09161648,0.020174779,0.17212342,0.002,0.007419373,0.006518,0.002013,0.006519,0,0
NER,1997,0.152439602,0.008031694,0.008094498,0.007755568,0.009179521,0,7,-0.006164559,0.09195359,0.020511886,0.16825536,0.002,0.007419373,0.006518,0.002013,0.006519,0,0
NER,1998,0.073557681,0.007690215,0.007084095,0.020172894,0.05782339,0,7,0.06679314,0.092297174,0.020855466,0.17636524,0.002,0.007419373,0.006518,0.002013,0.006519,0,0
NER,1999,0.059628549,0.008017609,0.007264123,0.008535088,0.08480607,0,7,-0.040529918,0.09265134,0.021209633,0.17923258,0.0075,0.007419373,0.006518,0.002013,0.006519,0,0
NER,2000,0.018774407,0.008471031,0.007164229,0.060129073,0.021454823,0,8,-0.049020074,0.09301225,0.021570548,0.16637819,0.0075,0.007419373,0.006518,0.002013,0.006519,0,0
NER,2001,0.165323098,0.007661793,0.007534212,0.007248448,0.009120312,0,8,0.032253753,0.09338044,0.02193873,0.16554393,0.0075,0.007419373,0.006518,0.002013,0.006519,0,0
NER,2002,0.089078032,0.009037947,0.007290434,0.018673199,0.053957862,0,8,-0.007436227,0.09375183,0.022310127,0.17138055,0.0075,0.007419373,0.006518,0.002013,0.006519,0,0
NER,2003,0.069809535,0.011268223,0.007249946,0.008297147,0.082458777,0,8,0.006825713,0.094124086,0.022682382,0.17185913,0.0075,0.007419373,0.006518,0.002013,0.006519,0,0
NER,2004,0.020981462,0.009986129,0.007933404,0.055752165,0.020600034,0,8,-0.044306055,0.09449724,0.023055535,0.17788023,0.008,0.007419373,0.006518,0.002013,0.006519,0,0
NER,2005,0.16841658,0.010474042,0.00723665,0.006665143,0.009623126,0,8,0.04413613,0.09487129,0.023429586,0.1877313,0.008,0.007419373,0.006518,0.002013,0.006519,0,0
NER,2006,0.080174113,0.010206903,0.00781273,0.018156717,0.056113326,,8,0.019085608,0.09524637,0.023804663,0.1670528,0.008,0.007419373,0.006518,0.002013,0.006519,0,
NER,2007,0.06870475,0.008575571,0.007310751,0.008345609,0.099467403,,8,-0.004830455,0.09562033,0.024178626,0.1729844,0.008,0.007419373,0.006518,0.002013,0.006519,0,
NER,2008,0.020915893,0.010481159,0.008112723,0.052163062,0.019695256,,8,0.055051118,0.095991395,0.02454969,0.1845921,0.008,0.007419373,0.006518,0.002013,0.006519,0,
NGA,1990,0.010220713,0.021516561,0.020695342,0.051441008,0.00945283,0,7,0.025398763,0.11478373,0.046640847,0.17247532,0.0025,0.008754687,0.008505,0.007421,0.008503,0.01,1
NGA,1991,0.058240025,0.002745972,0.013455846,0.001985744,0.002310944,0,7,0.033377685,0.11503809,0.04689521,0.16698153,0.0025,0.008754687,0.008505,0.007421,0.008503,0.01,1
NGA,1992,0.091601762,0.00277141,0.011775528,0.002038239,0.002315029,0,7,0.000431362,0.115290456,0.047147572,0.1756522,0.0025,0.008754687,0.008505,0.007421,0.008503,0.01,1
